CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9500,Sub-Saharan Africa,2002,01/01/2002,304,Greenland,843604
9500,Sub-Saharan Africa,2002,01/01/2002,740,Suriname,799648.84685032
9500,Sub-Saharan Africa,2002,01/01/2002,60,Bermuda,796893.71657527
9500,Sub-Saharan Africa,2002,01/01/2002,268,Georgia,790277.2734721
9500,Sub-Saharan Africa,2002,01/01/2002,86,Br. Indian Ocean Terr.,773280.65407281
9500,Sub-Saharan Africa,2002,01/01/2002,192,Cuba,687812.79444445
9500,Sub-Saharan Africa,2002,01/01/2002,68,Bolivia,622870.28600252
9500,Sub-Saharan Africa,2002,01/01/2002,548,Vanuatu,587684
9500,Sub-Saharan Africa,2002,01/01/2002,96,Brunei Darussalam,449276.23531138
9500,Sub-Saharan Africa,2002,01/01/2002,212,Dominica,415384.50878083
9500,Sub-Saharan Africa,2002,01/01/2002,328,Guyana,405947.45660315
9500,Sub-Saharan Africa,2002,01/01/2002,116,Cambodia,386269.86269826
9500,Sub-Saharan Africa,2002,01/01/2002,585,Palau,366327
9500,Sub-Saharan Africa,2002,01/01/2002,660,Anguilla,336981.9222251
9500,Sub-Saharan Africa,2002,01/01/2002,662,Saint Lucia,304826.93640655
9500,Sub-Saharan Africa,2002,01/01/2002,398,Kazakhstan,232641.88348939
9500,Sub-Saharan Africa,2002,01/01/2002,308,Grenada,221987.33079463
9500,Sub-Saharan Africa,2002,01/01/2002,316,Guam,221539
9500,Sub-Saharan Africa,2002,01/01/2002,70,Bosnia Herzegovina,204279.038708
9500,Sub-Saharan Africa,2002,01/01/2002,234,Faeroe Isds,130965.74191872
9500,Sub-Saharan Africa,2002,01/01/2002,336,Holy See (Vatican City State),125022
9500,Sub-Saharan Africa,2002,01/01/2002,417,Kyrgyzstan,110257
9500,Sub-Saharan Africa,2002,01/01/2002,74,Bouvet Island,106814
9500,Sub-Saharan Africa,2002,01/01/2002,536,Neutral Zone,100348
9500,Sub-Saharan Africa,2002,01/01/2002,626,Timor-Leste,82282.18962804
9500,Sub-Saharan Africa,2002,01/01/2002,64,Bhutan,58336.89568942
9500,Sub-Saharan Africa,2002,01/01/2002,238,Falkland Isds (Malvinas),39207
9500,Sub-Saharan Africa,2002,01/01/2002,570,Niue,35758
9500,Sub-Saharan Africa,2002,01/01/2002,129,"Caribbean, nes",34934
9500,Sub-Saharan Africa,2002,01/01/2002,90,Solomon Isds,33129
9500,Sub-Saharan Africa,2002,01/01/2002,568,"Other Europe, nes",29682
9500,Sub-Saharan Africa,2002,01/01/2002,659,Saint Kitts and Nevis,25708.50032783
9500,Sub-Saharan Africa,2002,01/01/2002,674,San Marino,24926
9500,Sub-Saharan Africa,2002,01/01/2002,275,State of Palestine,24243.73977666
9500,Sub-Saharan Africa,2002,01/01/2002,334,Heard Island and McDonald Islands,13814
9500,Sub-Saharan Africa,2002,01/01/2002,732,Western Sahara,8009
9500,Sub-Saharan Africa,2002,01/01/2002,666,Saint Pierre and Miquelon,4055
9500,Sub-Saharan Africa,2002,01/01/2002,527,"Oceania, nes",827
9500,Sub-Saharan Africa,2002,01/01/2002,166,Cocos Isds,34
9500,Sub-Saharan Africa,2003,01/01/2003,226,Equatorial Guinea,181080905.87245
9500,Sub-Saharan Africa,2003,01/01/2003,12,Algeria,99954021.3452282
9500,Sub-Saharan Africa,2003,01/01/2003,108,Burundi,66560259.3724434
9500,Sub-Saharan Africa,2003,01/01/2003,231,Ethiopia,65795040.5513139
9500,Sub-Saharan Africa,2003,01/01/2003,232,Eritrea,15968807.2527782
9500,Sub-Saharan Africa,2003,01/01/2003,100,Bulgaria,10422979.1682011
9500,Sub-Saharan Africa,2003,01/01/2003,10,Antarctica,1092446.75661886
9500,Sub-Saharan Africa,2003,01/01/2003,104,Myanmar,632817
9500,Sub-Saharan Africa,2003,01/01/2003,16,American Samoa,557239.86619769
9500,Sub-Saharan Africa,2003,01/01/2003,112,Belarus,346333.29063282
9740,Western Asia,2000,01/01/2000,0,World,261988219732
9740,Western Asia,2000,01/01/2000,156,China,4407402553.23877
9740,Western Asia,2000,01/01/2000,196,Cyprus,889126218.402076
9740,Western Asia,2000,01/01/2000,124,Canada,670085169.509107
9740,Western Asia,2000,01/01/2000,208,Denmark,425483810.795817
9740,Western Asia,2000,01/01/2000,40,Austria,401234898.264659
9740,Western Asia,2000,01/01/2000,144,Sri Lanka,203570910.251128
9740,Western Asia,2000,01/01/2000,4,Afghanistan,136703084
9740,Western Asia,2000,01/01/2000,191,Croatia,105665531.854867
9740,Western Asia,2000,01/01/2000,152,Chile,76735514.9870924
9740,Western Asia,2000,01/01/2000,8,Albania,67640521.0553164
9740,Western Asia,2000,01/01/2000,170,Colombia,55442820.2015577
9740,Western Asia,2000,01/01/2000,214,Dominican Rep.,31312033.6219417
9740,Western Asia,2000,01/01/2000,218,Ecuador,23465657.5680381
9740,Western Asia,2000,01/01/2000,120,Cameroon,23181614.0786406
9740,Western Asia,2000,01/01/2000,188,Costa Rica,18257161
9740,Western Asia,2000,01/01/2000,222,El Salvador,13176168.0951856
9740,Western Asia,2000,01/01/2000,204,Benin,11383340.6403577
9740,Western Asia,2000,01/01/2000,178,Congo,9516715.369408
9740,Western Asia,2000,01/01/2000,180,Dem.Rep. of the Congo,7102578.63989317
9740,Western Asia,2000,01/01/2000,132,Cabo Verde,3939428
9740,Western Asia,2000,01/01/2000,92,Br. Virgin Isds,3922869
9740,Western Asia,2000,01/01/2000,116,Cambodia,3893523.61183882
9740,Western Asia,2000,01/01/2000,140,Central African Rep.,3638306.32176403
9740,Western Asia,2000,01/01/2000,212,Dominica,3167603
9740,Western Asia,2000,01/01/2000,96,Brunei Darussalam,2960932.89171496
9740,Western Asia,2000,01/01/2000,174,Comoros,2643286.80154019
9740,Western Asia,2000,01/01/2000,44,Bahamas,2497637
9740,Western Asia,2000,01/01/2000,192,Cuba,1461155.88465421
9740,Western Asia,2000,01/01/2000,175,Mayotte,191099.54238956
9740,Western Asia,2000,01/01/2000,136,Cayman Isds,161985
9740,Western Asia,2001,01/01/2001,9100,Developed Economies,127409160125.8
9740,Western Asia,2001,01/01/2001,9120,Europe,60085361787.9914
9740,Western Asia,2001,01/01/2001,9700,Eastern Asia,52420839087.5915
9740,Western Asia,2001,01/01/2001,9130,North America,40593840666.7803
9740,Western Asia,2001,01/01/2001,842,USA,27149290542.4685
9740,Western Asia,2001,01/01/2001,9110,Asia-Pacific,26729957671.0287
9740,Western Asia,2001,01/01/2001,392,Japan,25114262493.8402
9740,Western Asia,2001,01/01/2001,9740,Western Asia,19006033742.4104
9740,Western Asia,2001,01/01/2001,9730,South-Eastern Asia,14189111582.1275
9740,Western Asia,2001,01/01/2001,399,OPEC,12510383727.7433
9740,Western Asia,2001,01/01/2001,381,Italy,12064970509.9986
9740,Western Asia,2001,01/01/2001,410,Rep. of Korea,11503422357.4735
9740,Western Asia,2001,01/01/2001,9900,Other,10994628941.3574
9740,Western Asia,2001,01/01/2001,899,"Areas, nes",9069168045.35737
9740,Western Asia,2001,01/01/2001,9720,Southern Asia,8257086483.89034
9740,Western Asia,2001,01/01/2001,251,France,7526777505.23795
9740,Western Asia,2001,01/01/2001,276,Germany,7224480008.7026
9740,Western Asia,2001,01/01/2001,9400,Northern Africa,4853577214.08746
9740,Western Asia,2001,01/01/2001,9500,Sub-Saharan Africa,4214059187.66291
9740,Western Asia,2001,01/01/2001,9300,Commonwealth of Independent States,3123987281.81254
9740,Western Asia,2001,01/01/2001,56,Belgium,2856614880.90089
9740,Western Asia,2001,01/01/2001,364,Iran,2799602298.3876
9740,Western Asia,2001,01/01/2001,9600,Latin America and the Caribbean,2672024003.78886
9740,Western Asia,2001,01/01/2001,9610,Latin America,2542988315.41796
9740,Western Asia,2001,01/01/2001,344,"China, Hong Kong SAR",2072246195.10154
9740,Western Asia,2001,01/01/2001,9320,Europe,1986921774.44191
9740,Western Asia,2001,01/01/2001,838,Free Zones,1918670540
9740,Western Asia,2001,01/01/2001,458,Malaysia,1590794618.66039
9740,Western Asia,2001,01/01/2001,422,Lebanon,1450852445.31034
9740,Western Asia,2001,01/01/2001,9200,South-Eastern Europe,1415366582.04833
9740,Western Asia,2001,01/01/2001,414,Kuwait,1210783217.74023
9740,Western Asia,2001,01/01/2001,376,Israel,1210130073.83976
9740,Western Asia,2001,01/01/2001,360,Indonesia,1209352858.74316
9740,Western Asia,2001,01/01/2001,36,Australia,1180709069.85956
9740,Western Asia,2001,01/01/2001,9310,Asia,1137065507.37063
9740,Western Asia,2001,01/01/2001,368,Iraq,1010981947.70058
9740,Western Asia,2001,01/01/2001,473,"South America, nes",929690829
9740,Western Asia,2001,01/01/2001,300,Greece,867407301.098843
9740,Western Asia,2001,01/01/2001,404,Kenya,836380271.476484
9740,Western Asia,2001,01/01/2001,400,Jordan,790453561.141049
9740,Western Asia,2001,01/01/2001,12,Algeria,774685853.587253
9740,Western Asia,2001,01/01/2001,887,Yemen,744412324.536637
9740,Western Asia,2001,01/01/2001,76,Brazil,679684185.577823
9740,Western Asia,2001,01/01/2001,124,Canada,637155538.311714
9740,Western Asia,2001,01/01/2001,9800,Oceania,512571742.169903
9740,Western Asia,2001,01/01/2001,208,Denmark,501290227.956621
9740,Western Asia,2001,01/01/2001,434,Libya,479501370.670558
9740,Western Asia,2001,01/01/2001,48,Bahrain,442933952.734378
9740,Western Asia,2001,01/01/2001,100,Bulgaria,382637532.83689
9740,Western Asia,2001,01/01/2001,372,Ireland,344691284.365196
9740,Western Asia,2001,01/01/2001,31,Azerbaijan,323075254.781397
9740,Western Asia,2001,01/01/2001,450,Madagascar,262705292.042029
9740,Western Asia,2001,01/01/2001,348,Hungary,252441742.896043
9740,Western Asia,2001,01/01/2001,246,Finland,233916111.04866
9740,Western Asia,2001,01/01/2001,408,DPR Korea,231956165
9740,Western Asia,2001,01/01/2001,398,Kazakhstan,221904149.682348
9740,Western Asia,2001,01/01/2001,288,Ghana,170307799.535452
9740,Western Asia,2001,01/01/2001,203,Czechia,161369625.676514
9740,Western Asia,2001,01/01/2001,891,Serbia and Montenegro,155440787.130703
9740,Western Asia,2001,01/01/2001,268,Georgia,153929008.147967
9740,Western Asia,2001,01/01/2001,860,Uzbekistan,151485179.313096
9740,Western Asia,2001,01/01/2001,470,Malta,150049519.901
9740,Western Asia,2001,01/01/2001,9620,The Caribbean,129035688.370895
9740,Western Asia,2001,01/01/2001,32,Argentina,120960138.924469
9740,Western Asia,2001,01/01/2001,50,Bangladesh,96470558.2807385
9740,Western Asia,2001,01/01/2001,231,Ethiopia,94676451.5525302
9740,Western Asia,2001,01/01/2001,262,Djibouti,85811137.5250659
9740,Western Asia,2001,01/01/2001,384,Ivory Coast,78515083.0277949
9740,Western Asia,2001,01/01/2001,862,Venezuela,76970560.8691889
9740,Western Asia,2001,01/01/2001,417,Kyrgyzstan,62471275.9491021
9740,Western Asia,2001,01/01/2001,854,Burkina Faso,57663451.946812
9740,Western Asia,2001,01/01/2001,51,Armenia,47902131.1429994
9740,Western Asia,2001,01/01/2001,292,Gibraltar,47503082
9740,Western Asia,2001,01/01/2001,440,Lithuania,41876836.5124837
9740,Western Asia,2001,01/01/2001,120,Cameroon,38046944.729994
9740,Western Asia,2001,01/01/2001,275,State of Palestine,37196829.8737869
9740,Western Asia,2001,01/01/2001,24,Angola,35544608.9544294
9740,Western Asia,2001,01/01/2001,894,Zambia,34497253.0063728
9740,Western Asia,2001,01/01/2001,428,Latvia,31246937.4516089
9740,Western Asia,2001,01/01/2001,112,Belarus,30813898.3354319
9740,Western Asia,2001,01/01/2001,70,Bosnia Herzegovina,30406400.2977113
9740,Western Asia,2001,01/01/2001,232,Eritrea,27913133.7143066
9740,Western Asia,2001,01/01/2001,266,Gabon,26588679.1928089
9740,Western Asia,2001,01/01/2001,858,Uruguay,25400290.0413728
9740,Western Asia,2001,01/01/2001,462,Maldives,23363510.0043245
9740,Western Asia,2001,01/01/2001,320,Guatemala,23150282.0000808
9740,Western Asia,2001,01/01/2001,204,Benin,19138269.7950465
9740,Western Asia,2001,01/01/2001,72,Botswana,18553720.6196417
9740,Western Asia,2001,01/01/2001,233,Estonia,16831075.9457612
9740,Western Asia,2001,01/01/2001,324,Guinea,16294687.7863249
9740,Western Asia,2001,01/01/2001,388,Jamaica,16289368
9740,Western Asia,2001,01/01/2001,332,Haiti,14896864
9740,Western Asia,2001,01/01/2001,430,Liberia,14037575.4206089
9740,Western Asia,2001,01/01/2001,478,Mauritania,13648661.0312366
9740,Western Asia,2001,01/01/2001,466,Mali,11063098.4080769
9740,Western Asia,2001,01/01/2001,242,Fiji,10544463.1699034
9740,Western Asia,2001,01/01/2001,418,Lao People's Dem. Rep.,9030760
9740,Western Asia,2001,01/01/2001,222,El Salvador,8012107.9450478
9740,Western Asia,2001,01/01/2001,454,Malawi,7595396.99243576
9740,Western Asia,2001,01/01/2001,104,Myanmar,7428873.26221133
9740,Western Asia,2001,01/01/2001,270,Gambia,6846034.77477864
9740,Western Asia,2001,01/01/2001,340,Honduras,6562968
9740,Western Asia,2001,01/01/2001,352,Iceland,5956546
9740,Western Asia,2001,01/01/2001,442,Luxembourg,5748042.43267076
9740,Western Asia,2001,01/01/2001,837,Bunkers,4065293
9740,Western Asia,2001,01/01/2001,68,Bolivia,3781299
9740,Western Asia,2001,01/01/2001,132,Cabo Verde,3496988
9740,Western Asia,2001,01/01/2001,446,"China, Macao SAR",3151509.17641048
9740,Western Asia,2001,01/01/2001,148,Chad,3145716.39995999
9740,Western Asia,2001,01/01/2001,116,Cambodia,2918685.99999999
9740,Western Asia,2001,01/01/2001,328,Guyana,2793370
9740,Western Asia,2001,01/01/2001,10,Antarctica,2725063
9740,Western Asia,2001,01/01/2001,108,Burundi,2109597.70310773
9740,Western Asia,2001,01/01/2001,52,Barbados,1693280.78182486
9740,Western Asia,2001,01/01/2001,258,French Polynesia,1025000
9740,Western Asia,2001,01/01/2001,226,Equatorial Guinea,660504
9740,Western Asia,2001,01/01/2001,234,Faeroe Isds,457025.49885952
9740,Western Asia,2001,01/01/2001,60,Bermuda,200380
9740,Western Asia,2001,01/01/2001,84,Belize,170924.86290661
9740,Western Asia,2001,01/01/2001,426,Lesotho,168290
9740,Western Asia,2001,01/01/2001,28,Antigua and Barbuda,137027.99999999
9740,Western Asia,2001,01/01/2001,20,Andorra,66443
9740,Western Asia,2001,01/01/2001,882,Samoa,53791
9740,Western Asia,2001,01/01/2001,308,Grenada,36566
9740,Western Asia,2001,01/01/2001,64,Bhutan,32733
9740,Western Asia,2001,01/01/2001,86,Br. Indian Ocean Terr.,20956
9740,Western Asia,2001,01/01/2001,296,Kiribati,340
9740,Western Asia,2001,01/01/2001,238,Falkland Isds (Malvinas),189
9740,Western Asia,2002,01/01/2002,0,World,278409093167.782
9740,Western Asia,2002,01/01/2002,9100,Developed Economies,132078448994.399
9740,Western Asia,2002,01/01/2002,9120,Europe,65424558629.507
9740,Western Asia,2002,01/01/2002,9700,Eastern Asia,54594578868.5194
9740,Western Asia,2002,01/01/2002,9130,North America,43727065163.1342
9740,Western Asia,2002,01/01/2002,490,"Other Asia, nes",40024676971.9259
9740,Western Asia,2002,01/01/2002,842,USA,28316173765.7202
9740,Western Asia,2002,01/01/2002,899,"Areas, nes",26080988999.2936
9740,Western Asia,2002,01/01/2002,9740,Western Asia,23637146665.5693
9740,Western Asia,2002,01/01/2002,9110,Asia-Pacific,22926825201.7573
9740,Western Asia,2002,01/01/2002,637,"North America and Central America, nes",14645062924.1313
9740,Western Asia,2002,01/01/2002,9730,South-Eastern Asia,11385153501.0954
9740,Western Asia,2002,01/01/2002,568,"Other Europe, nes",11221061559.2683
9740,Western Asia,2002,01/01/2002,9720,Southern Asia,10316043664.1301
9740,Western Asia,2002,01/01/2002,826,United Kingdom,6576488904.61732
9740,Western Asia,2002,01/01/2002,9400,Northern Africa,6005667705.21768
9740,Western Asia,2002,01/01/2002,702,Singapore,5070689504.44096
9740,Western Asia,2002,01/01/2002,528,Netherlands,4506357405.81365
9740,Western Asia,2002,01/01/2002,156,China,3884805211.19411
9740,Western Asia,2002,01/01/2002,784,United Arab Emirates,3744537618.75943
9740,Western Asia,2002,01/01/2002,9300,Commonwealth of Independent States,3690908550.19869
9740,Western Asia,2002,01/01/2002,512,Oman,3497937733.2627
9740,Western Asia,2002,01/01/2002,724,Spain,3413070062.46174
9740,Western Asia,2002,01/01/2002,9500,Sub-Saharan Africa,3410580207.58445
9740,Western Asia,2002,01/01/2002,699,India,3224582157.40812
9740,Western Asia,2002,01/01/2002,764,Thailand,3119250197.51634
9740,Western Asia,2002,01/01/2002,792,Turkey,2858104647.77621
9740,Western Asia,2002,01/01/2002,586,Pakistan,2558338931.06527
9740,Western Asia,2002,01/01/2002,9600,Latin America and the Caribbean,2538314694.6839
9740,Western Asia,2002,01/01/2002,682,Saudi Arabia,2500605688.48881
9740,Western Asia,2002,01/01/2002,9610,Latin America,2401953403.50873
9740,Western Asia,2002,01/01/2002,9320,Europe,2324947656.1198
9740,Western Asia,2002,01/01/2002,838,Free Zones,2234486163
9740,Western Asia,2002,01/01/2002,577,"Other Africa, nes",1938607642
9740,Western Asia,2002,01/01/2002,9200,South-Eastern Europe,1799830412.54679
9740,Western Asia,2002,01/01/2002,643,Russian Federation,1765505347.39771
9740,Western Asia,2002,01/01/2002,9310,Asia,1365960894.0789
9740,Western Asia,2002,01/01/2002,757,Switzerland,1331811015.71034
9740,Western Asia,2002,01/01/2002,818,Egypt,1270837075.24539
9740,Western Asia,2002,01/01/2002,887,Yemen,974875563.072986
9740,Western Asia,2002,01/01/2002,196,Cyprus,904058996.050451
9740,Western Asia,2002,01/01/2002,634,Qatar,883049516.000336
9740,Western Asia,2002,01/01/2002,760,Syria,861089044.88276
9740,Western Asia,2002,01/01/2002,191,Croatia,844108773.347159
9740,Western Asia,2002,01/01/2002,642,Romania,840436349.108491
9740,Western Asia,2002,01/01/2002,608,Philippines,648693791.507067
9740,Western Asia,2002,01/01/2002,620,Portugal,646737120.843632
9740,Western Asia,2002,01/01/2002,710,South Africa,585545392.89605
9740,Western Asia,2002,01/01/2002,527,"Oceania, nes",540745952.495852
9740,Western Asia,2002,01/01/2002,736,Fmr Sudan,537495701.854015
9740,Western Asia,2002,01/01/2002,804,Ukraine,490433844.214079
9740,Western Asia,2002,01/01/2002,40,Austria,453662522.387096
9740,Western Asia,2002,01/01/2002,616,Poland,441140236.590592
9740,Western Asia,2002,01/01/2002,752,Sweden,424021886.55442
9740,Western Asia,2002,01/01/2002,144,Sri Lanka,417063649.057032
9740,Western Asia,2002,01/01/2002,834,United Rep. of Tanzania,341701133.99878
9740,Western Asia,2002,01/01/2002,504,Morocco,322428437.860681
9740,Western Asia,2002,01/01/2002,554,New Zealand,291433531.336441
9740,Western Asia,2002,01/01/2002,484,Mexico,274750262.027273
9740,Western Asia,2002,01/01/2002,788,Tunisia,251910267.125782
9740,Western Asia,2002,01/01/2002,188,Costa Rica,251558774.635022
9740,Western Asia,2002,01/01/2002,566,Nigeria,237792226.7696
9740,Western Asia,2002,01/01/2002,704,Viet Nam,237266603.458014
9740,Western Asia,2002,01/01/2002,4,Afghanistan,210428456
9740,Western Asia,2002,01/01/2002,706,Somalia,206105187.463431
9740,Western Asia,2002,01/01/2002,579,Norway,184359364.158722
9740,Western Asia,2002,01/01/2002,795,Turkmenistan,183367080.399736
9740,Western Asia,2002,01/01/2002,860,Uzbekistan,176747167.89841
9740,Western Asia,2002,01/01/2002,891,Serbia and Montenegro,140116675.514919
9740,Western Asia,2002,01/01/2002,9620,The Caribbean,136361291.175178
